Date,High,Low,Open,Close,Volume,Adj Close
2009-07-27,28.14938735961914,27.75123405456543,28.07771873474121,27.95030975341797,4278600.0,27.66398811340332
2009-07-28,28.635133743286133,27.695493698120117,27.695493698120117,28.563465118408203,3653100.0,28.27086067199707
2009-07-29,28.58735466003418,28.244943618774414,28.412166595458984,28.30864715576172,2914200.0,28.018653869628906
2009-07-30,28.91383934020996,28.173276901245117,28.61920738220215,28.2608699798584,3240800.0,27.971364974975586
2009-07-31,28.818283081054688,28.14938735961914,28.332536697387695,28.34846305847168,2344900.0,28.058061599731445
2009-08-03,29.10495376586914,28.46790885925293,28.475872039794922,29.09699058532715,2833400.0,28.798921585083008
2009-08-04,29.192546844482422,28.7386531829834,28.778467178344727,28.929765701293945,2566400.0,28.633411407470703
2009-08-05,28.90587615966797,28.292722702026367,28.31661033630371,28.730690002441406,2095800.0,28.436372756958008
2009-08-06,28.91383934020996,28.292722702026367,28.66698455810547,28.563465118408203,2179000.0,28.27086067199707
2009-08-07,29.160694122314453,28.698837280273438,28.86606216430664,28.921802520751953,1761300.0,28.62552833557129
2009-08-10,28.523651123046875,27.83882713317871,28.061792373657227,28.181238174438477,3018900.0,27.892549514770508
2009-08-11,28.19716453552246,27.615861892700195,27.91049575805664,27.75123405456543,2403700.0,27.466949462890625
2009-08-12,28.86606216430664,27.7830867767334,27.799013137817383,28.611244201660156,2213800.0,28.318151473999023
2009-08-13,28.929765701293945,28.396242141723633,28.7386531829834,28.70680046081543,1905800.0,28.41272735595703
2009-08-14,28.698837280273438,28.07771873474121,28.67494773864746,28.34846305847168,2290300.0,28.058061599731445
2009-08-17,28.236980438232422,26.9947452545166,27.942346572875977,27.11419105529785,3710100.0,26.8364315032959
2009-08-18,27.5441951751709,27.026596069335938,27.19382095336914,27.47252655029297,1995800.0,27.191097259521484
2009-08-19,27.775123596191406,27.018632888793945,27.03455924987793,27.70345687866211,1520800.0,27.41966438293457
2009-08-20,27.99012565612793,27.408823013305664,27.639751434326172,27.67160415649414,2357500.0,27.38813591003418
2009-08-21,28.2608699798584,27.560121536254883,28.0219783782959,28.173276901245117,2611100.0,27.884668350219727
