Date,ZTS
2013-10-28,30.50885009765625
2013-10-29,30.556549072265625
2013-10-30,30.64736175537109
2013-10-31,30.264989852905273
2013-11-01,30.43705177307129
2013-11-04,30.52309226989746
2013-11-05,30.29366874694824
2013-11-06,29.892168045043945
2013-11-07,29.672306060791016
2013-11-08,30.19807243347168
2013-11-11,30.370140075683594
2013-11-12,30.43705177307129
2013-11-13,30.322343826293945
2013-11-14,30.284114837646484
2013-11-15,30.40838050842285
2013-11-18,30.226749420166016
2013-11-19,30.03556060791016
2013-11-20,29.98776817321777
2013-11-21,30.188514709472656
2013-11-22,29.978206634521484
2013-11-25,29.911291122436523
2013-11-26,30.03556060791016
2013-11-27,29.90173149108887
2013-11-29,29.777462005615234
2013-12-02,29.777462005615234
2013-12-03,29.720104217529297
2013-12-04,29.834819793701172
2013-12-05,30.0546817779541
2013-12-06,30.15028190612793
2013-12-09,30.35102081298828
2013-12-10,29.978206634521484
2013-12-11,29.720104217529297
2013-12-12,29.79658317565918
2013-12-13,30.188514709472656
2013-12-16,30.590007781982425
2013-12-17,30.24586677551269
2013-12-18,30.75251388549805
2013-12-19,30.886348724365234
2013-12-20,30.953264236450195
2013-12-23,30.94370460510254
2013-12-24,30.94370460510254
2013-12-26,31.154016494750977
2013-12-27,31.23048210144043
2013-12-30,31.23048210144043
2013-12-31,31.249601364135746
2014-01-02,30.93414688110352
2014-01-03,30.63780403137207
2014-01-06,30.57089233398437
2014-01-07,30.68559646606445
2014-01-08,30.34145927429199
2014-01-09,30.55177116394043
2014-01-10,31.10621452331543
2014-01-13,30.379701614379886
2014-01-14,30.446613311767575
2014-01-15,30.40838050842285
2014-01-16,30.590007781982425
2014-01-17,30.33190155029297
2014-01-21,29.892168045043945
2014-01-22,30.07379913330078
2014-01-23,30.34145927429199
2014-01-24,30.07379913330078
2014-01-27,29.978206634521484
2014-01-28,30.12384414672852
2014-01-29,29.491474151611328
2014-01-30,29.38607788085937
2014-01-31,29.089052200317386
2014-02-03,29.0986442565918
2014-02-04,28.964496612548828
2014-02-05,28.868682861328125
2014-02-06,28.792028427124023
2014-02-07,29.414825439453125
2014-02-10,29.83640289306641
2014-02-11,27.91054534912109
2014-02-12,28.744121551513672
2014-02-13,28.42794609069824
2014-02-14,28.62914848327637
2014-02-18,29.00282096862793
2014-02-19,28.50459289550781
2014-02-20,28.71538543701172
2014-02-21,28.370450973510746
2014-02-24,28.45668601989746
2014-02-25,28.868682861328125
2014-02-26,29.12738037109375
2014-02-27,29.43398284912109
2014-02-28,29.72142791748047
2014-03-03,29.69267845153809
2014-03-04,29.59687042236328
2014-03-05,29.43398284912109
2014-03-06,29.491474151611328
2014-03-07,29.29985237121582
2014-03-10,29.07947540283203
2014-03-11,29.01240158081055
2014-03-12,28.45668601989746
2014-03-13,28.0255184173584
2014-03-14,28.18840980529785
2014-03-17,28.15008354187012
2014-03-18,28.05426597595215
2014-03-19,28.657894134521484
2014-03-20,28.830358505249023
2014-03-21,28.035104751586914
2014-03-24,27.920127868652344
2014-03-25,28.035104751586914
2014-03-26,27.987192153930664
2014-03-27,28.07342529296875
2014-03-28,27.795568466186523
2014-03-31,27.728498458862305
2014-04-01,28.121337890625
2014-04-02,28.38003349304199
2014-04-03,28.38003349304199
2014-04-04,28.092588424682614
2014-04-07,27.785987854003906
2014-04-08,27.929710388183594
2014-04-09,27.843475341796875
2014-04-10,27.65185356140137
2014-04-11,27.21110534667969
2014-04-14,27.287755966186523
2014-04-15,27.35482215881348
2014-04-16,27.335662841796875
2014-04-17,27.40273475646973
2014-04-21,27.81472969055176
2014-04-22,28.638731002807614
2014-04-23,28.2276611328125
2014-04-24,28.77838706970215
2014-04-25,29.038345336914066
2014-04-28,29.269418716430664
2014-04-29,29.39458465576172
2014-04-30,29.134620666503906
2014-05-01,29.18276596069336
2014-05-02,29.5004940032959
2014-05-05,29.39458465576172
2014-05-06,29.741199493408203
2014-05-07,29.51012420654297
2014-05-08,29.346439361572266
2014-05-09,29.40421485900879
2014-05-12,29.66416358947754
2014-05-13,29.587142944335934
2014-05-14,29.5004940032959
2014-05-15,29.327184677124023
2014-05-16,29.46197891235352
2014-05-19,29.327184677124023
2014-05-20,29.15388488769531
2014-05-21,29.288671493530273
2014-05-22,29.20201873779297
2014-05-23,29.39458465576172
2014-05-27,29.55826187133789
2014-05-28,29.346439361572266
2014-05-29,29.5775146484375
2014-05-30,29.55826187133789
2014-06-02,29.77008056640625
2014-06-03,30.08780670166016
2014-06-04,30.20334434509277
2014-06-05,30.43441963195801
2014-06-06,30.5595817565918
2014-06-09,30.819543838500977
2014-06-10,31.29132080078125
2014-06-11,30.93508529663086
2014-06-12,30.80028533935547
2014-06-13,30.925447463989254
2014-06-16,30.93508529663086
2014-06-17,31.58979415893555
2014-06-18,31.66681480407715
2014-06-19,31.339458465576172
2014-06-20,31.25281143188477
2014-06-23,31.42611312866211
2014-06-24,31.166154861450195
2014-06-25,31.166154861450195
2014-06-26,31.04098320007324
2014-06-27,31.17578125
2014-06-30,31.06986999511719
2014-07-01,31.30094718933105
2014-07-02,31.522388458251953
2014-07-03,31.686065673828125
2014-07-07,31.34909248352051
2014-07-08,31.27206039428711
2014-07-09,31.25281143188477
2014-07-10,31.31058120727539
2014-07-11,31.166154861450195
2014-07-14,31.512758255004886
2014-07-15,31.18541145324707
2014-07-16,31.41649055480957
2014-07-17,31.01209831237793
2014-07-18,31.47424697875977
2014-07-21,31.62829780578613
2014-07-22,31.64755249023437
2014-07-23,31.61867332458496
2014-07-24,31.66681480407715
2014-07-25,31.59941673278809
2014-07-28,31.637928009033203
2014-07-29,31.80160140991211
2014-07-30,31.90751838684082
2014-07-31,31.686065673828125
2014-08-01,31.522388458251953
2014-08-04,32.00380325317383
2014-08-05,31.01209831237793
2014-08-06,31.09875679016113
2014-08-07,30.60772132873535
2014-08-08,31.118022918701172
2014-08-11,31.38759803771973
2014-08-12,31.243173599243164
2014-08-13,31.64755249023437
2014-08-14,31.84012031555176
2014-08-15,32.437061309814446
2014-08-18,32.73809814453125
2014-08-19,33.30738067626953
2014-08-20,33.567901611328125
2014-08-21,33.66437530517578
2014-08-22,33.66437530517578
2014-08-25,33.67403793334961
2014-08-26,33.895946502685554
2014-08-27,34.098567962646484
2014-08-28,34.08892822265625
2014-08-29,34.19506454467773
2014-09-02,34.233654022216804
2014-09-03,34.503814697265625
2014-09-04,34.26259994506836
2014-09-05,34.77399063110352
2014-09-08,35.005550384521484
2014-09-09,34.909069061279304
2014-09-10,34.96695327758789
2014-09-11,34.995906829833984
2014-09-12,34.909069061279304
2014-09-15,34.995906829833984
2014-09-16,35.208187103271484
2014-09-17,35.362552642822266
2014-09-18,35.410804748535156
2014-09-19,35.89323425292969
2014-09-22,35.33359909057617
2014-09-23,34.61959457397461
2014-09-24,35.295021057128906
2014-09-25,35.024845123291016
2014-09-26,35.3432502746582
2014-09-29,35.49763870239258
2014-09-30,35.65202331542969
2014-10-01,35.16958236694336
2014-10-02,35.613426208496094
2014-10-03,36.34672164916992
2014-10-06,36.337074279785156
2014-10-07,35.42044448852539
2014-10-08,36.23093795776367
2014-10-09,35.71955490112305
2014-10-10,35.39149856567383
2014-10-13,34.320491790771484
2014-10-14,34.60995483398437
2014-10-15,34.021373748779304
2014-10-16,33.83805084228516
2014-10-17,34.12751007080078
2014-10-20,34.166114807128906
2014-10-21,34.82222366333008
2014-10-22,34.62925338745117
2014-10-23,34.841522216796875
2014-10-24,35.295021057128906
2014-10-27,35.28536605834961
2014-10-28,35.70990753173828
2014-10-29,35.33359909057617
2014-10-30,36.0090217590332
2014-10-31,35.85464096069336
2014-11-03,36.46561813354492
2014-11-04,37.81906127929688
2014-11-05,37.96407318115234
2014-11-06,38.38943481445313
2014-11-07,38.89215087890625
2014-11-10,38.82448196411133
2014-11-11,42.26609802246094
2014-11-12,41.22201156616211
2014-11-13,41.80205154418945
2014-11-14,41.70537185668945
2014-11-17,42.75913619995117
2014-11-18,42.72045516967773
2014-11-19,41.956729888916016
2014-11-20,41.71504974365234
2014-11-21,42.41109848022461
2014-11-24,43.09749221801758
2014-11-25,42.44977188110352
2014-11-26,43.18449020385742
2014-11-28,43.43585586547852
2014-12-01,42.894474029541016
2014-12-02,43.252174377441406
2014-12-03,43.38751602172852
2014-12-04,42.53677749633789
2014-12-05,42.5174446105957
2014-12-08,42.63344955444336
2014-12-09,42.36276626586914
2014-12-10,41.3476791381836
2014-12-11,41.45402908325195
2014-12-12,40.38093185424805
2014-12-15,40.35194396972656
2014-12-16,39.49153900146485
2014-12-17,39.76222610473633
2014-12-18,41.71504974365234
2014-12-19,42.063072204589844
2014-12-22,41.966400146484375
2014-12-23,41.5410385131836
2014-12-24,42.38209533691406
2014-12-26,42.73012924194336
2014-12-29,42.54644012451172
2014-12-30,41.90838623046875
2014-12-31,41.59904479980469
2015-01-02,41.869728088378906
2015-01-05,41.61837387084961
2015-01-06,41.21233749389648
2015-01-07,42.063072204589844
2015-01-08,42.71079635620117
2015-01-09,42.77846145629883
2015-01-12,41.97606658935547
2015-01-13,41.38634872436523
2015-01-14,41.59904479980469
2015-01-15,41.51203155517578
2015-01-16,42.74946212768555
2015-01-20,42.19059753417969
2015-01-21,42.85890579223633
2015-01-22,43.11074447631836
2015-01-23,42.73299789428711
2015-01-26,42.70394134521485
2015-01-27,41.93877029418945
2015-01-28,41.75475311279297
2015-01-29,41.95813751220703
2015-01-30,41.38669204711914
2015-02-02,42.01625442504883
2015-02-03,42.132484436035156
2015-02-04,42.09375
2015-02-05,42.0356330871582
2015-02-06,42.28745651245117
2015-02-09,41.52229309082031
2015-02-10,42.529598236083984
2015-02-11,44.33112335205078
2015-02-12,44.350502014160156
2015-02-13,44.0308723449707
2015-02-17,44.74760818481445
2015-02-18,44.40861129760742
2015-02-19,44.21488952636719
2015-02-20,44.16646957397461
2015-02-23,44.14710235595703
2015-02-24,43.97276306152344
2015-02-25,44.28269958496094
2015-02-26,45.15441131591797
2015-02-27,44.64107131958008
2015-03-02,45.822715759277344
2015-03-03,45.07692337036133
2015-03-04,44.776668548583984
2015-03-05,44.99943161010742
2015-03-06,44.34081268310547
2015-03-09,44.83478164672852
2015-03-10,44.263328552246094
2015-03-11,44.56358337402344
2015-03-12,45.36750030517578
2015-03-13,44.98974990844727
2015-03-16,45.503089904785156
2015-03-17,45.66775131225586
2015-03-18,46.01641464233398
2015-03-19,45.91957473754883
2015-03-20,45.85176086425781
2015-03-23,45.66775131225586
2015-03-24,45.54182815551758
2015-03-25,44.81539535522461
2015-03-26,44.66043472290039
2015-03-27,44.76697540283203
2015-03-30,45.4449691772461
2015-03-31,44.83478164672852
2015-04-01,44.81539535522461
2015-04-02,45.03817749023438
2015-04-06,44.87351608276367
2015-04-07,44.98316192626953
2015-04-08,44.83761215209961
2015-04-09,45.16752243041992
2015-04-10,45.76910018920898
2015-04-13,45.27425765991211
2015-04-14,45.50713348388672
2015-04-15,45.60415649414063
2015-04-16,45.739990234375
2015-04-17,45.38098907470703
2015-04-20,45.642967224121094
2015-04-21,46.12811660766602
2015-04-22,45.63325881958008
2015-04-23,45.65267562866211
2015-04-24,46.48712921142578
2015-04-27,45.439208984375
2015-04-28,44.37187957763672
2015-04-29,43.87701797485352
2015-04-30,43.10078048706055
2015-05-01,43.28514099121094
2015-05-04,44.05167770385742
2015-05-05,44.32335662841797
2015-05-06,43.94495391845703
2015-05-07,44.20692443847656
2015-05-08,44.53681945800781
2015-05-11,44.72118377685547
2015-05-12,44.2263298034668
2015-05-13,44.265132904052734
2015-05-14,44.90553665161133
2015-05-15,45.10930252075195
2015-05-18,45.3421745300293
2015-05-19,46.04079055786133
2015-05-20,45.8758430480957
2015-05-21,46.3803939819336
2015-05-22,46.2154426574707
2015-05-26,46.52594375610352
2015-05-27,47.98138809204102
2015-05-28,47.65149688720703
2015-05-29,48.29189682006836
2015-06-01,48.30159378051758
2015-06-02,48.10753631591797
2015-06-03,48.07842254638672
2015-06-04,47.44773483276367
2015-06-05,47.55445861816406
2015-06-08,47.3506965637207
2015-06-09,47.77763748168945
2015-06-10,48.21426773071289
2015-06-11,48.38891983032226
2015-06-12,47.62238693237305
2015-06-15,47.8067398071289
2015-06-16,48.23367691040039
2015-06-17,48.68001174926758
2015-06-18,49.00021743774414
2015-06-19,48.74794006347656
2015-06-22,48.72851943969727
2015-06-23,48.971107482910156
2015-06-24,48.23367691040039
2015-06-25,53.73528289794922
2015-06-26,47.1760368347168
2015-06-29,45.67207717895508
2015-06-30,46.78792572021485
2015-07-01,46.99169158935547
2015-07-02,46.87525939941406
2015-07-06,46.96258544921875
2015-07-07,46.45802688598633
2015-07-08,45.09960174560547
2015-07-09,45.186927795410156
2015-07-10,45.56534957885742
2015-07-13,45.642967224121094
2015-07-14,46.050498962402344
2015-07-15,45.71088790893555
2015-07-16,46.57445526123047
2015-07-17,46.3803939819336
2015-07-20,47.525352478027344
2015-07-21,47.66119766235352
2015-07-22,48.53446578979492
2015-07-23,48.3695182800293
2015-07-24,48.02019882202149
2015-07-27,48.0105094909668
2015-07-28,47.39921569824219
2015-07-29,46.96258544921875
2015-07-30,47.108131408691406
2015-07-31,47.525352478027344
2015-08-03,47.04020309448242
2015-08-04,47.39921569824219
2015-08-05,47.16633987426758
2015-08-06,46.84614181518555
2015-08-07,46.87525939941406
2015-08-10,46.95287704467773
2015-08-11,46.858604431152344
2015-08-12,46.51840591430664
2015-08-13,46.324012756347656
2015-08-14,46.13933563232422
2015-08-17,47.32513809204102
2015-08-18,46.39205551147461
2015-08-19,46.56699752807617
2015-08-20,45.07990264892578
2015-08-21,43.75801086425781
2015-08-24,42.30978393554688
2015-08-25,41.366966247558594
2015-08-26,43.00960540771485
2015-08-27,44.5744743347168
2015-08-28,44.49670791625977
2015-08-31,43.612213134765625
2015-09-01,42.74716567993164
2015-09-02,43.8552131652832
2015-09-03,43.2817611694336
2015-09-04,42.77632141113281
2015-09-08,43.63166427612305
2015-09-09,42.718017578125
2015-09-10,43.09707260131836
2015-09-11,43.73857879638672
2015-09-14,43.22344207763672
2015-09-15,43.79689407348633
2015-09-16,43.26231384277344
2015-09-17,44.72026824951172
2015-09-18,43.8552131652832
2015-09-21,43.25259017944336
2015-09-22,42.99016189575195
2015-09-23,43.07763671875
2015-09-24,42.368106842041016
2015-09-25,41.31837463378906
2015-09-28,38.83985900878906
2015-09-29,38.538551330566406
2015-09-30,40.025657653808594
2015-10-01,40.1325798034668
2015-10-02,41.81408309936523
2015-10-05,41.648841857910156
2015-10-06,40.229774475097656
2015-10-07,41.47389221191406
2015-10-08,42.00848007202149
2015-10-09,41.60024642944336
2015-10-12,41.51277160644531
2015-10-13,41.133705139160156
2015-10-14,41.19202041625977
2015-10-15,41.79463577270508
2015-10-16,42.69857406616211
2015-10-19,42.55278015136719
2015-10-20,41.88212203979492
2015-10-21,40.49220275878906
2015-10-22,39.65631103515625
2015-10-23,41.34753036499024
2015-10-26,41.16286087036133
2015-10-27,41.54193115234375
2015-10-28,42.12510681152344
2015-10-29,42.32921981811523
2015-10-30,41.80435562133789
2015-11-02,42.99988555908203
2015-11-03,45.40807723999024
2015-11-04,45.33016967773438
2015-11-05,44.26873779296875
2015-11-06,44.76537322998047
2015-11-09,44.59982681274414
2015-11-10,44.677734375
2015-11-11,43.89869689941406
2015-11-12,43.36310958862305
2015-11-13,43.674720764160156
2015-11-16,44.1129264831543
2015-11-17,44.57061004638672
2015-11-18,45.94366455078125
2015-11-19,45.6710090637207
2015-11-20,46.07999801635742
2015-11-23,45.72943115234375
2015-11-24,45.70021438598633
2015-11-25,45.73916625976562
2015-11-27,45.84628677368164
2015-11-30,45.47624588012695
2015-12-01,45.778114318847656
2015-12-02,45.1548843383789
2015-12-03,44.01555252075195
2015-12-04,45.242530822753906
2015-12-07,44.706947326660156
2015-12-08,44.73615264892578
2015-12-09,44.02528762817383
2015-12-10,44.89196395874024
2015-12-11,44.62904357910156
2015-12-14,45.369117736816406
2015-12-15,45.73916625976562
2015-12-16,45.85602188110352
2015-12-17,45.505455017089844
2015-12-18,45.37885665893555
2015-12-21,46.09947204589844
2015-12-22,46.469520568847656
2015-12-23,46.72269821166992
2015-12-24,46.86877059936523
2015-12-28,46.64479446411133
2015-12-29,47.06353378295898
2015-12-30,46.99536895751953
2015-12-31,46.66427230834961
2016-01-04,46.03131484985352
2016-01-05,46.75191116333008
2016-01-06,46.76166152954102
2016-01-07,45.33990859985352
2016-01-08,44.677734375
2016-01-11,43.41179656982422
2016-01-12,43.79157638549805
2016-01-13,42.11664581298828
2016-01-14,42.97358703613281
2016-01-15,42.243247985839844
2016-01-19,42.1505241394043
2016-01-20,42.736087799072266
2016-01-21,42.04317855834961
2016-01-22,42.35547256469727
2016-01-25,42.16028594970703
2016-01-26,42.81416320800781
2016-01-27,42.11149597167969
2016-01-28,41.80894088745117
2016-01-29,42.01390075683594
2016-02-01,41.92606735229492
2016-02-02,40.71590805053711
2016-02-03,40.315773010253906
2016-02-04,40.54023742675781
2016-02-05,39.92540740966797
2016-02-08,39.22272491455078
2016-02-09,38.900672912597656
2016-02-10,38.38343048095703
2016-02-11,38.41270446777344
2016-02-12,39.45695877075195
2016-02-16,39.45695877075195
2016-02-17,40.793983459472656
2016-02-18,41.008689880371094
2016-02-19,40.8232536315918
2016-02-22,41.740638732910156
2016-02-23,41.350257873535156
2016-02-24,41.350257873535156
2016-02-25,41.86750793457031
2016-02-26,41.34050750732422
2016-02-29,40.07179641723633
2016-03-01,41.08675765991211
2016-03-02,40.71590805053711
2016-03-03,40.09130859375
2016-03-04,39.81805038452149
2016-03-07,40.20841979980469
2016-03-08,39.26176452636719
2016-03-09,39.486236572265625
2016-03-10,38.9494743347168
2016-03-11,40.86228942871094
2016-03-14,40.315773010253906
2016-03-15,39.73997497558594
2016-03-16,39.486236572265625
2016-03-17,38.76404190063477
2016-03-18,39.87660598754883
2016-03-21,40.61831283569336
2016-03-22,41.72111511230469
2016-03-23,41.61376190185547
2016-03-24,41.457618713378906
2016-03-28,41.164833068847656
2016-03-29,42.082218170166016
2016-03-30,42.96054458618164
2016-03-31,43.263084411621094
2016-04-01,43.907203674316406
2016-04-04,44.65867233276367
2016-04-05,44.83959579467773
2016-04-06,46.22830581665039
2016-04-07,46.15006637573242
2016-04-08,45.90557479858398
2016-04-11,45.64152526855469
2016-04-12,45.97402954101562
2016-04-13,46.4532356262207
2016-04-14,46.6194953918457
2016-04-15,47.0497932434082
2016-04-18,47.4996566772461
2016-04-19,47.48987197875977
2016-04-20,47.40186309814453
2016-04-21,47.37251663208008
2016-04-22,47.56811141967773
2016-04-25,46.27720260620117
2016-04-26,46.56080627441406
2016-04-27,46.41411590576172
2016-04-28,46.15006637573242
2016-04-29,45.99358749389648
2016-05-02,46.97155380249024
2016-05-03,47.088905334472656
2016-05-04,46.013145446777344
2016-05-05,47.17692947387695
2016-05-06,46.2967643737793
2016-05-09,46.4532356262207
2016-05-10,45.53396224975586
2016-05-11,44.98628616333008
2016-05-12,45.23078155517578
2016-05-13,45.3676986694336
2016-05-16,45.73932647705078
2016-05-17,45.47527313232422
2016-05-18,45.92513275146485
2016-05-19,45.40681076049805
2016-05-20,46.02293014526367
2016-05-23,45.37747192382813
2016-05-24,46.24786376953125
2016-05-25,45.96424865722656
2016-05-26,46.28699111938477
2016-05-27,46.14028930664063
2016-05-31,46.37499237060547
2016-06-01,46.79551696777344
2016-06-02,47.06935501098633
2016-06-03,46.873756408691406
2016-06-06,47.343177795410156
2016-06-07,47.28450393676758
2016-06-08,47.38229751586914
2016-06-09,47.07913208007813
2016-06-10,46.345664978027344
2016-06-13,45.172096252441406
2016-06-14,46.15006637573242
2016-06-15,46.17940139770508
2016-06-16,46.21852111816406
2016-06-17,45.41659164428711
2016-06-20,45.87623596191406
2016-06-21,46.24786376953125
2016-06-22,46.28699111938477
2016-06-23,46.84442138671875
2016-06-24,45.48505401611328
2016-06-27,44.41907119750977
2016-06-28,45.49218368530274
2016-06-29,46.295799255371094
2016-06-30,46.51139831542969
2016-07-01,46.50159454345703
2016-07-05,46.55060195922852
2016-07-06,47.12881088256836
2016-07-07,46.736793518066406
2016-07-08,47.53061294555664
2016-07-11,47.32481002807617
2016-07-12,47.8932113647461
2016-07-13,48.20681762695313
2016-07-14,48.98102951049805
2016-07-15,48.68703079223633
2016-07-18,48.72623062133789
2016-07-19,48.38322448730469
2016-07-20,49.24563217163086
2016-07-21,49.1378288269043
2016-07-22,49.25542831420898
2016-07-25,48.9908332824707
2016-07-26,48.92223358154297
2016-07-27,48.85363006591797
2016-07-28,49.05943298339844
2016-07-29,49.46123504638672
2016-08-01,49.39263534545898
2016-08-02,48.72623062133789
2016-08-03,50.18644714355469
2016-08-04,50.38245391845703
2016-08-05,50.06884765625
2016-08-08,49.78464126586914
2016-08-09,49.91204833984375
2016-08-10,50.77445602416992
2016-08-11,51.02925109863281
2016-08-12,50.94105911254883
2016-08-15,51.33306121826172
2016-08-16,51.04886245727539
2016-08-17,51.25465774536133
2016-08-18,51.2448616027832
2016-08-19,51.48986434936523
2016-08-22,50.20604705810547
2016-08-23,50.22564697265625
2016-08-24,49.61804580688477
2016-08-25,49.46123504638672
2016-08-26,49.74544143676758
2016-08-29,49.74544143676758
2016-08-30,49.73563766479492
2016-08-31,50.078651428222656
2016-09-01,50.08844375610352
2016-09-02,50.23544692993164
2016-09-06,50.26484680175781
2016-09-07,50.99986267089844
2016-09-08,50.38245391845703
2016-09-09,49.3828353881836
2016-09-12,50.12765121459961
2016-09-13,49.314231872558594
2016-09-14,49.53964233398438
2016-09-15,49.70623397827149
2016-09-16,49.50043487548828
2016-09-19,49.314231872558594
2016-09-20,49.58863830566406
2016-09-21,50.03943634033203
2016-09-22,50.59805297851562
2016-09-23,50.480445861816406
2016-09-26,50.18644714355469
2016-09-27,50.83325958251953
2016-09-28,50.71565628051758
2016-09-29,50.000244140625
2016-09-30,50.97045516967773
2016-10-03,51.31346130371094
2016-10-04,51.26446151733398
2016-10-05,51.13706588745117
2016-10-06,50.61764907836914
2016-10-07,50.81365585327149
2016-10-10,51.6368637084961
2016-10-11,49.94143676757813
2016-10-12,50.39224624633789
2016-10-13,50.000244140625
